review_id,customer_name,date,rating,review_text,location,business_name,total_spent,tip_amount,tip_percentage,party_size,age_range,gender,ethnicity
u7YWFfJuK7lNiQdOB7ocXg,Customer_4371,2016-07-16 22:12:32,5.0,Great place for Saturday brunch! I had the shrimp and grits with egg and it was delicious. Cocktails were great and the service was excellent!,Downtown,Village Whiskey,42.59,10.27,24.1,2,65+,Male,Hispanic
uTHZnLYjESdY9mlkSu8RHQ,Customer_9796,2012-01-08 22:48:34,5.0,,Downtown,Village Whiskey,17.76,5.24,29.5,4,36-45,Female,
rGl9_vQ5J_pvKHGkCkXp5w,Customer_9019,2018-04-17 22:50:26,4.0,"Went Monday for lunch with the family. We went to the Village Whiskey when it was in AC and enjoyed it. The Philly location is very small, just a few tables but just as good. Great burgers and awesome fries. Worth the extra money, though the lunch special was fairly reasonable. Village Whiskey does not disappoint!",Downtown,Village Whiskey,20.85,2.0,9.6,3,65+,Non-binary,Other
c8FPYYRFu3y7IoW-tiILQA,Customer_6700,2010-08-30 04:04:40,3.0,"I like their bar drinks (sitting at the bar watching the mixologist is a lot of fun) and of course the $11 Village Burger (super juicy and tasty) and duck fat fries (although I could never get through the whole batch alone because they are super heavy).  The bbq pork sandwich is ok.  My main complaints are that the sesame bun is too soft, the chunks of pork are too big (and they aren't really juicy like what you'd expect pulled pork to be), the sauce is too sweet, and there isn't enough coleslaw (only a mouthful is placed on top of the meat, booooo).  We have tried the raw bar here too which is just ok as well.

However, I take off a star for how horrible of an experience it is just to get a seat each time I have come here for dinner whether it's closer to 5 or closer to 9pm (I didn't have to wait for lunch for 2 at 3:15pm, but for some reason the hostess still could not seat us promptly and seemed pretty confused at the prospect of seating us).  The dinnertime hostess SUCKS.  She either doesn't know what it means to be a hostess or hates her job and refuses to do it.  They always tell you some absurd wait time if you keep pushing since they're so vague and work so slowly (1 hr 45 min is a common number they use)--is this a strategy to deter people from bombarding this place?  One saving grace is that they'll take your number and will call you once your table is ready (which never takes as long as they claim).  I also think the seating arrangement sucks because there are a few booths that are quite nice if you have a big group (more than 4 ppl) but the tables are round so sharing food becomes difficult.  Otherwise, you are left staring at another couple throughout your meal.  There are plenty of bar seats which are always filled and then there is this weird back area that is just a shafted space. (And why is there this counter that runs all the way to the back of the restaurant that takes up space but serves no purpose? You can't stand there with your drink because the wait staff, hostess and customers going to the bathroom would constantly make you move).  I've never sat outside but it looks like a decent area.

Our servers were a bit slow but overall, friendly.  I would definitely not come back here for dinner--too much hassle!",Downtown,Village Whiskey,10.38,1.65,15.9,2,46-55,,African American
HyAVPkBusHgJHWkoYW9crQ,Customer_5873,2015-03-20 01:39:03,5.0,,Downtown,Village Whiskey,21.71,8.69,40.0,2,18-25,Female,Mixed
qeAItYy6_jOpFfSDnBAgHA,Customer_7116,2014-07-02 01:53:20,4.0,"I came. I waited 45 minutes for a table. I conquered a delicious burger. 

Like a popular night club with a long line outside, Village Whisky will always have a wait to pull up to their tables. Similar to the night club, you finally get in, you get your first drink (a pimms cup perhaps?) and a beautiful beauty (read: whiskey burger) catches your eye. You examine it from a far, gather some more courage (drink #2 or 3) and finally ask someone about her. She comes over, you lean in and you're hit with pure euphoria and curiosity. The lights come on and she's all gone. And you're left feeling exhausted yet satisfied and ready to tell everyone about what happened. 

Village whiskey burgers are everything you'll read on here. They're great, worth the wait, and something you'll continue to talk about after you leave. 

The service leaves something to be desired, but luckily the meal makes up for it. The chicken was particularly good.",Downtown,Village Whiskey,15.13,2.14,14.2,1,56-65,Prefer not to say,Other
PScfrZTFq651Nm_FB1R08g,Customer_7931,2015-06-11 17:02:01,4.0,"Our visit started out shaky. We were seated and forgotten. When I flagged the waiter to let him know, verything turned around. The waiter apologized and took our drink order. We ordered 2 glasses of house red. For dinner we ordered the village burger (rare) and the Cobb salad. The burger was incredible. Not sure how a simple burger could be that good. It melted in my mouth. According to my wife the Cobb salad was excellent. The best part of the evening and what made me want to acknowledge Village Whiskey was what the waiter did at the end. He brought our check, once again apologized for waiting on other customers who had come in after us while we received no attention and then told us to make up for the slight he had removed the charge for our wine. This was unsolicited by us and most appropriated. It seems to be the rare occasion when a restaurant does the right thing and whiteout having to even ask.",Downtown,Village Whiskey,9.51,1.14,12.0,3,65+,,African American
cRzA6wPVu1Q29aEhWqf1vw,Customer_3298,2011-08-02 22:45:51,5.0,"I have to concur with Rob Y.  Today, I had THE BEST BURGER OF MY LIFE! I am still three days later dreaming of the Village King. 8 ounces of perfectly cooked juiciness, maple glazed chipolini onions, lettuce garden tomato and topped with blue cheese and a modicum of foie gras on a soft brioche roll. 
  As amazing as the burger was the truffled cauliflower pickles with ricotta, and olive tapande. This place is micro in seating and macro on experience. The duck fat fries were good but the aura from the burger was so blinding, it obscured anything near the plate. 
    I had to return to the next day to try to cocktails, including the Ginger Rodger and the Malaysia Punch. Awesome, right out of the classic days of cocktails. 
  I bow down to you Chef Jose Garcis, you are my new idol and are indeed an iron Chef!",Downtown,Village Whiskey,40.9,6.92,16.9,5,,Prefer not to say,Caucasian
V-qQnO_UTLnWHGAsq9NSPQ,Customer_1157,2013-12-08 17:28:10,3.0,,Downtown,Village Whiskey,79.34,11.65,14.7,2,26-35,Prefer not to say,
25mchfA4Wr5V5G1YEAvegQ,Customer_8272,2013-09-07 13:45:47,4.0,"The Fish House Punch is back on the drink menu...ahhh...always a good place to grab a drink, a burger, or chill.",Downtown,Village Whiskey,27.17,5.56,20.5,3,18-25,,Caucasian
-X-RUh8n-GO7llo3wPyb7Q,Customer_4613,2011-02-13 17:40:52,4.0,,Downtown,Village Whiskey,11.4,2.09,18.4,2,36-45,Female,Native American
O3hIqjdXCr0QO06TmpRoDQ,Customer_9115,2013-06-24 17:34:03,4.0,Watermelon pickles were amazing and the wedge was done well with great ranch dressing and juicy plump partly sun dried tomatoes,Downtown,Village Whiskey,18.31,2.79,15.2,4,18-25,,Hispanic
EBMx4ymnknZLnNIAvh-LSA,Customer_7010,2010-03-23 19:43:12,4.0,"Best ice cubes I've ever seen. Yes, it's tight, but it's not a dealbreaker.

The amount of effort put into each drink is equivalent to a mixology talent show. And they usually make for a nice beverage, to boot.

Burger = delicious. That's all I got.",Downtown,Village Whiskey,19.51,3.35,17.2,6,,Male,
yJMcUVNZoT7W57UV4wCTyQ,Customer_2677,2012-12-10 20:47:55,5.0,"When I went to Village Whiskey, I died and went to hamburger heaven!

We started with the pickled tomatoes, fried shrimp and the most amazing tater tots I have ever had. The tots are actually ""homemade"" versus that same tot shape you have seen since you first had tots in the school cafeteria. The sauce they come with is also addictive.

After all the appetizers, my fiance and I shared the mammoth burger. We got it with caramelized onions and long hots, which are these delicious peppers with a kick. The burger came with lettuce, tomato and an incredible thousand island sauce. It was cooked to perfection and ridiculously juicy. I can't stop thinking about it...

In addition to amazing food, Village Whiskey has great service. They comped my bloody mary and our fries because the food took a little too long to come out. This was their opinion, we didn't even complain.

I will be back to Village Whiskey ASAP.",Downtown,Village Whiskey,50.86,7.7,15.1,3,65+,Female,Native American
sx1vQoIeBdKUF0EYFQLWWQ,Customer_1528,2011-06-03 19:39:27,5.0,,Downtown,Village Whiskey,29.69,4.78,16.1,2,36-45,Male,
w8wO7KWVbx3MLWZ5Q7qkMw,Customer_2923,2015-04-05 21:42:25,5.0,,Downtown,Village Whiskey,27.67,2.88,10.4,3,26-35,Female,Mixed
yxLjeOPj_uaVDQUUesbbCg,Customer_8015,2011-08-03 11:44:59,2.0,,Downtown,Village Whiskey,16.43,3.09,18.8,4,26-35,Female,Asian
8pbnletp3p_JCEMoX7hu3g,Customer_6747,2015-01-19 03:30:31,3.0,,Downtown,Village Whiskey,18.4,2.96,16.1,4,56-65,,African American
90On7WSXbVlhqxgnbk2xQw,Customer_5740,2015-08-03 05:02:37,5.0,"The whiskey burger here definitely topped my list of best burgers I've ever had (& being from LA I've had a lot of great ones) 
My boyfriend got the village burger and he loved it as well. Great outdoor seating and drink selection too!",Downtown,Village Whiskey,32.81,7.68,23.4,3,,,Hispanic
-X-RUh8n-GO7llo3wPyb7Q,Customer_7743,2011-02-13 17:40:52,4.0,"Nestled on the corner of 20th and Chestnut, it looks bigger than what you'll discover inside. A tight-knit community of tables, all filled, whether reservations can be made or not, saddled around a long bar, and some standing room to place your beer and food, if standing is fine. 

Wander in at 6:00 on a Saturday, and are told its a 2 hour wait for a table. Bar is a much better option. Was able to grab a seat at the bar as soon as we got in. 

Bartenders are friendly. The wall of whiskey (or whisky) behind the bar is quite impressive. 

Food is quite delicious. Village burger with sauteed onions and blue cheese is quite the tasty treat. Burger is cooked a shade under what you request, which for medium, a bit redder is fine by me. The wife got a pulled pork sandwich, and salivated over every bite. A side order of duck fat fries in a cheese sauce compliments the meal well. 

Pricing is surprisingly reasonable. Definitely on the list as a repeat place to go.",Downtown,Village Whiskey,22.88,8.01,35.0,2,,Female,African American
-tZgVl1efVRFfZiaChUgWg,Customer_5055,2013-03-27 04:47:56,4.0,Best truffle fries ever. Their jalapeño hot lips drink is great too. They gave us a free round of drinks because we had to wait even with a reservation.,Downtown,Village Whiskey,16.77,3.76,22.4,2,65+,Prefer not to say,
EulQ3P2sA-kasRxdUO01iw,Customer_7786,2011-04-22 21:04:30,5.0,"Village Whiskey's burgers are PHENOMENAL!  Always cooked to perfection (medium rare for me!).  It's like a religious expeirence eating these things.  Went with my boyfriend there on our first date last summer and he's been addicted ever since...as are my sister, all of my friends, and coworkers!  I haven't met one person who doesn't love them.

I'm a former vegetarian who cannot believe I was missing out on these burgers for 4 years.  I am now MORE than making up for that time lost! :)",Downtown,Village Whiskey,15.54,2.4,15.4,4,18-25,Male,Other
ZcNw6ZWRVUlhqCi38WxjOQ,Customer_8449,2014-04-20 11:53:32,5.0,"Went here for lunch with my mom, brother and boyfriend. The place is really nice inside, albeit very small. We waited about 10 minutes to be seated on a rainy weekday afternoon. They have a massive selection of whiskey and the bf and I had some sort of punch drink that was citrusy and delicious. I bet they make a mean manhattan here though. We ordered the hawaii five-o burger and shared it which was really good, had a great sweet bbq sauce on it. I could have never finished the burger myself. My brother and mom both got regular burgers and enjoyed them a lot. The burgers are thick, which I generally don't like but they were so delicious. One of the best burgers you can get in the city for sure. We also got the duck fat fries with cheese sauce which was SUPER good. Oh also we ordered the seasonal pickles, which were apples, and some greens and onions I think which came in a little jar with crostini bread slices and some garlicky cheesy type buttery spread and olive tapenade. It was unique and very tasty. All around good meal and good service. Come here for a nice date or a quiet filling lunch. The appetizer was particularly good.",Downtown,Village Whiskey,27.96,9.79,35.0,2,56-65,Male,Hispanic
_h8BYyCQQGpuQv1Bm_mc1g,Customer_8511,2018-03-18 04:20:19,2.0,,Downtown,Village Whiskey,88.44,13.57,15.3,4,65+,Non-binary,Hispanic
rsj7CW9K6_Q5u2yfJ8OZ-A,Customer_7516,2010-05-23 14:45:29,4.0,,Downtown,Village Whiskey,48.46,5.98,12.3,3,46-55,Female,
CBv7_uAb1vmbdz-OYfjRMQ,Customer_6533,2013-11-03 01:34:57,5.0,I'm speechless...why...because I'm eating the best burger I have ever had in my life!!!  This was a great find...I highly recommend the Whisky King burger...I'm coming back tomorrow for more!!!,Downtown,Village Whiskey,33.48,5.42,16.2,4,26-35,,
CeVlqnCX2tzeJh_vmIariQ,Customer_1793,2015-09-28 15:39:21,4.0,,Downtown,Village Whiskey,39.86,8.02,20.1,4,65+,Prefer not to say,Caucasian
lwmlLGEyOgPi8cKHN-AcaA,Customer_8230,2011-03-20 16:37:03,4.0,"This place has the most amazing burger in philly. I've tried the village burger and the whiskey king. they're both amazing, but I don't know if spending an extra $15 for the foie gras is worth it. It is nice to have foie gras like maybe once a year. Although the village burger is only $11, after you add all the extra stuff that they charge ridiculous price for, like mushrooms ($5), the burger will come out to like $20. It's totally worth it though.",Downtown,Village Whiskey,37.68,7.74,20.5,3,46-55,Female,African American
4euQ70qJhaHbkG_iiAEDiA,Customer_5945,2017-07-08 18:20:30,5.0,,Downtown,Village Whiskey,41.39,10.62,25.7,4,36-45,Male,Mixed
LqexXPcU6TYf2TuB3Rf8jg,Customer_3711,2011-06-03 02:02:42,4.0,"This is more of a bar that serves food than it is a restaurant, so I'll rate it as such. Certainly, this is above average bar food, and it's very good, but, honestly, I've had better burgers.

The burger was well made and very juicy, but they skimped on the sauce and the bun was way too large. The fries were very good, but I didn't find anything remarkable about the duck fat. My Kentucky hot brown was good, and the tomato was a nice touch to help cut the richness of the mornay sauce. They have a huge selection of (overpriced) bourbon and scotch, but there's not exactly a full bar (no amaretto and only two types of flavored vodkas). There's a decent selection of house cocktails, although, as you might expect, most of them are bourbon-based. The bartenders seem very skilled and it was fun to watch them work.

The place is very tiny and they try to pack too many people around too tiny tables. My date and I were seated with our legs literally on top of each others (and it wasn't because we were playing footsie). 

Village Whiskey reminds me of one of those bars that appeals to people who want to feel like they're going to the ""cool"" bar. If you're into that sort of thing, you'll probably love it here. The risotto was particularly good.",Downtown,Village Whiskey,23.0,4.31,18.7,2,65+,Non-binary,Asian
X6mPOoNHvvxp7a6uC8FWtg,Customer_1017,2010-01-28 20:56:07,3.0,"I read all the reviews for VW and I guess maybe I just had a bleh experience, but I don't get what all the fuss is about.  I LOVE Amada and Distrito so I went here expecting to be blown away.  I went with a friend from work and was OK with having to sit at the back counter, but the counter is too low for the bar stools and makes for awkward seating.  The burger is delicious but there was not much cheddar on my burger for the $3 price tag.  The fries were good but did not live up to the hype.  And I ordered a Coke since I was getting a burger and was disappointed that they use the little bottles.  

But that's not the thing I even want to talk about - it's the service.  The service is BAD.  It took forever for someone to offer us a menu.  We were back by the kitchen entrance.  The servers were all standing around complaining that the tables weren't flipping fast enough.  They were having personal conversations instead of waiting on anyone.  I still can't believe that when I asked for ketchup the server had it in her hand while having a conversation with someone while I watched her and then she finally brought it over to me.  

Overall, an average experience that I would not figure for Garces.  But I'll maybe try it again and hope I have a better experience.  In the meantime, I'll stick to Distrito for my Garces fix! The salad was particularly good.",Downtown,Village Whiskey,17.71,3.63,20.5,4,18-25,Female,Asian
Hw99dpNmODz7OQWAuQDv2w,Customer_1132,2018-01-22 02:34:27,2.0,"Had high expectations since it's always tough to snag a table. Unfortunately today's brunch was nothing spectacular...my chicken and waffles were terrible. My husband ordered the burger which was good, but outside of that, nothing blew us away. The seating is also really cramped...and the loud couple nearby watching videos on their phone was annoying to say the least.",Downtown,Village Whiskey,25.36,6.19,24.4,1,,Male,Other
90On7WSXbVlhqxgnbk2xQw,Customer_4751,2015-08-03 05:02:37,5.0,"The whiskey burger here definitely topped my list of best burgers I've ever had (& being from LA I've had a lot of great ones) 
My boyfriend got the village burger and he loved it as well. Great outdoor seating and drink selection too!",Downtown,Village Whiskey,37.63,3.97,10.6,8,65+,Male,Hispanic
pyN-_GuAILDoW6-jYrufxA,Customer_3246,2018-05-12 16:51:58,4.0,"Eggcellent. Worth 4.5 when it's not packed. Watch out for the special drinks list, that is unless you plan on a short night and no drive home.",Downtown,Village Whiskey,12.67,2.75,21.7,3,,Female,African American
2gDqT1R5pK9-z8X6hW-r9g,Customer_3688,2011-02-14 14:21:33,3.0,"Look, I would have given this place a much better rating if it wasn't for one thing, the hostesses... and I'm not referring to those delicious prophylactic wrapped cakes made of chocolate, air, and pure magic.  I swear they hire these girls on looks alone - ""tight pants, high heel boots, and wear that nose high.""  They obviously have little to zero math skills, or are fans of Einstein and reject time completely.  Every single time I trek to this place, I fear I might lose it when walking in the 2x2 foyer where one of these anti-Newton fashionistas is prepped to tell me the wait will be about two hours.  The place seats maybe 50 people tops, with zero people waiting outside (the only place to wait), and barely any names on their scribble sheet.  I can guarantee you that you'll get the same response unless they are subjective to a certain type of clientele, that usually appears to be midlife crisis men exacting revenge on life by dating girls that resemble their daughters, or younger couples that try to divide the class of the place with the ability to get obnoxiously wasted in less than a half an hour.  You can give your name and number to one of these ladies, who will promptly call you in the amount of time it takes you to chose another nearby restaurant and get seated; nowhere near their previous predicted span of time.  This could be some new trend... you know, like all those other hard to get in bars that only serve hamburgers.  Now for the good stuff; the burgers are excellent... some of the best, if not the best in the city.  The selection of whiskey, as the name should denote, is quite expansive.  The décor is warm and inviting, though a tad cramped if you're not sitting towards the front of the bar.  Both Tinto and Village Whiskey always seem to have excellent bartenders, with not only the experience sought after, but the social skills as well.  My suggestion is to definitely try this place out, but pick a weekday and take a bottle of wine just in case, because Melograno is only steps away in the chance you'll be told it'll take the sum over histories to land an exclusive spot to have... yep, a burger.",Downtown,Village Whiskey,52.8,10.07,19.1,1,65+,Female,African American
udJiUAf23_LC8PteKn1R7g,Customer_8248,2010-03-21 19:18:16,5.0,,Downtown,Village Whiskey,28.32,7.33,25.9,6,18-25,Male,African American
9H0ktCGCu2XxfrQG4pFbmA,Customer_7291,2016-06-26 00:18:20,5.0,,Downtown,Village Whiskey,45.76,4.94,10.8,5,46-55,Non-binary,African American
jGtkwCPueW9XuE0h5XYVxA,Customer_5065,2016-08-29 13:21:29,2.0,"Had to climb over other patrons to get to seat.  ""Cozy"" = shoulder to shoulder dining with strangers. If your a standard pub burger person do not go here.  The burgers are ridiculously expensive and frankly too fancy for my taste.  I had two bites of a $30 burger and couldn't eat the rest.  I ordered it medium,  but it came still mooing.  Basically raw.  Waiter was friendly and empathetic,  however I was with my wife and didn't want to make a scene.  Don't go here if you just want a good burger.  If you want to up the doochy factor in your life then go right ahead.  Not for me.",Downtown,Village Whiskey,20.0,3.79,19.0,2,56-65,,Native American
Hf3zhv26ooagGUB1BC5BaQ,Customer_1439,2014-07-14 14:21:39,5.0,,Downtown,Village Whiskey,20.85,3.94,18.9,3,65+,Non-binary,Asian
AY6y3IpDCT3vD0edrgbP7A,Customer_7418,2010-01-09 23:30:49,5.0,"Ok yeah, the service can be a little high falutin', and the wait is painful but this is THE BEST BURGER EVER.  That's all you need to know.  The BEST.",Downtown,Village Whiskey,45.44,4.72,10.4,1,18-25,Female,
HbQmhGeTImcq-ZvW74VTkg,Customer_2163,2011-01-16 23:57:53,4.0,"This Jose Garces spot is small (only 7 tables + bar seating) and always packed! I was finally able to try it for an early dinner on a Sunday! Cozy inside, and comfortable seating. The burger was quite delicious and I would have it again. (I had the village burger with caramelized onions, smoked bacon, and goat cheese). 

The only disappointment was the duck fat fries---I'm not sure what I was expecting. But there was nothing special about these fries. I liked that they were thick-cut. But they definitely could have been seasoned better. And aside from knowing that they had been fried in duck fat, possibly a number of times, there was nothing substantial or important to highlight with regards to taste, smell, or overall presentation. I don't know what frying them in duck fat adds to the dish, except an extra layer of fat...which didn't necessarily translate into an extra layer of taste. 

Very nice wait staff! The risotto was particularly good.",Downtown,Village Whiskey,30.04,4.62,15.4,1,18-25,Non-binary,Mixed
QLE1grenNOpzoFtlnHiQbA,Customer_7895,2016-02-25 19:30:02,4.0,It's very good but the service can be spotty and the wait is too long. I've rarely left this place in under 45 min.,Downtown,Village Whiskey,54.69,9.66,17.7,3,65+,Female,
DdkqvmC9Ivfz5QMpZndiPw,Customer_2195,2012-08-16 21:46:21,2.0,,Downtown,Village Whiskey,10.68,1.71,16.0,8,18-25,Male,Native American
r6hmgcM2r_rGXtS8mdC8lw,Customer_7520,2015-06-21 00:26:04,5.0,My favorite burger in town! The place is confortabke and has a great variety of drinks with bourbon. They should have a reservation policy.,Downtown,Village Whiskey,12.12,0.85,7.0,2,65+,,Other
tzmRbtGLO7OmRE-EJ3iQAA,Customer_9791,2016-10-30 04:06:32,5.0,"We happened upon this place late on a Friday night, we were hungry and tired of looking for a place to eat. This place was exactly what we needed. Not only could they make a perfect Black Manhattan, my husband had 3 and then asked for a few more cherries, the food was orgasmic. We started out with deep fried pickles and French fries fried in duck fat served with warm cheddar cheese. This was incredible, I just savored every bite. The pickle chunks were perfect, enough meat to still give a good crunch and perfectly seasoned before frying. Wonderful!! Then we had both the whiskey burger and the turkey dish/sandwich. The burger was cooked perfectly and the flavor of each layer complimented each one in a oral sensory overload. Yes, it was divine. The turkey dish was a little salty, maybe the bacon? Idk. I still inhaled it because the cheese sauce was incredible. I could have just sat there with a loaf of bread eating that sauce. Will I go there again? Yes, I will definitely go back there the next time I'm in town. Thank you so much for an absolutely perfect evening with my husband. It was what we both needed.",Downtown,Village Whiskey,34.58,7.93,22.9,2,26-35,Non-binary,Hispanic
nTV39YxHZY1o8wkQV5J12w,Customer_4329,2012-07-05 21:26:11,4.0,"I love fancy burgers. Garce's simple $11 burger is something you will crave and want to come back for. The crispy brioche bun and the thick patty makes me salivate when thinking about it. 

Duck fat fries were pretty good but did not surprise me. Cheddar dip tastes great, but it was drippy and a little messy. 

Lastly, I didn't like the other groups diners around me. Some were very loud and blatantly talking about strangers around them, like they thought they were better than the people around them. Weird. Just didn't expect the restaurant to attract these type of people.",Downtown,Village Whiskey,28.24,0.0,0.0,3,56-65,Non-binary,Other
jt3ChUJCN2w1a_0BYQRUCA,Customer_2083,2012-01-05 16:17:06,4.0,"Good burgers.  Great pickled veggies.  Good whiskey selection, including my personal favorite, Red Breast.  Get there at 11:30 to avoid the lunch crowd and get whatever table you want.",Downtown,Village Whiskey,18.86,3.18,16.9,5,46-55,Female,Caucasian
yJMcUVNZoT7W57UV4wCTyQ,Customer_2900,2012-12-10 20:47:55,5.0,"When I went to Village Whiskey, I died and went to hamburger heaven!

We started with the pickled tomatoes, fried shrimp and the most amazing tater tots I have ever had. The tots are actually ""homemade"" versus that same tot shape you have seen since you first had tots in the school cafeteria. The sauce they come with is also addictive.

After all the appetizers, my fiance and I shared the mammoth burger. We got it with caramelized onions and long hots, which are these delicious peppers with a kick. The burger came with lettuce, tomato and an incredible thousand island sauce. It was cooked to perfection and ridiculously juicy. I can't stop thinking about it...

In addition to amazing food, Village Whiskey has great service. They comped my bloody mary and our fries because the food took a little too long to come out. This was their opinion, we didn't even complain.

I will be back to Village Whiskey ASAP.",Downtown,Village Whiskey,14.09,3.84,27.2,2,56-65,Male,Native American
cvQXRFLCyr0S7EgFb4lZqw,Customer_3877,2009-10-14 01:15:04,5.0,"On a scale of one to things that are awesome, this place is the bomb. 

I was drawn in by the promise of the duckfat frenchfries. Took the boy for his birthday and put our name in, had a drink around the corner while we waited and were given seats at the bar after about 45 minutes. 

We were waited on by Keith, the bartender, who was congenial, knowledgeable about his whiskeys and an all-around cool guy. We started with 3 cape may salts (two for me, one for the boy) and tater tots, both of which made me happy.

For dinner, I got Kentucky Fried Quail (stellar, though the succotash was not as exciting as I wanted it to be) and the boy got the 24$ Fois Gras burger, which was incredible. Worth every penny. The duckfat fries were pretty yummy, but not even the best part of the meal. I could've done without the cheese sauce, but as it was on the side I wasn't deterred.

I look forward to coming back here, with everyone I know.",Downtown,Village Whiskey,14.64,3.29,22.5,2,65+,Female,Caucasian
2C4SzlGR1TXuOVEe7Al1ww,Customer_9568,2014-11-15 08:44:00,5.0,"Love this place! That we've ended up here on both visits to Philadelphia within 2 months apart. 

On my first visit, I shared the short rib & cheddar duck fat fries, the village burger and the kentucky hot brown with the boyfriend. All of that was amazing. At the time, we were in town for the Made in America festival and Yelped for a good place to have dinner on a Friday night. Since it was highly rated and seemed intriguing, we decided to come here with our group of friends. With the exceptional food here, my curiosity was piqued and ended up looking it up and was pleasantly surprised to find out it was owned by Chef Jose Garces. 

On our most recent visit, we had to order the duck fat fries topped with short ribs & cheddar sauce again to share. We both each ordered the village burger. I had mine topped with bleu cheese & an egg. He got the caramelized onions & cheddar on his. We both ordered our burgers medium. It was still quite moist but I think this burger might be best medium rare. The egg in my burger was perfectly cooked. I was expecting the yolk to be quite messy and runny when I sliced my burger in half but was pleasantly surprised that it kept intact. This has to be one of the best burgers I've ever had for only $12!

I can't find anything wrong about this restaurant. What's not to love..whiskey and amazing food. I will definitely come visit again and maybe try their brunch or come visit Tinto (which is also owned by Chef Garces) next door.",Downtown,Village Whiskey,22.55,2.65,11.7,4,,Non-binary,African American
k9HuY8SCh3K7vqjkQihSHg,Customer_5403,2012-06-26 16:18:52,5.0,"Duck fat fries with shortribs and cheddar cheese = DELICIOUS. The burgers were good also, which we had with bacon and cheese. The second time I went to Village Whiskey, I had the fries (of course) and the Kentucky Hot Brown sandwich (open faced turkey sandwich topped with melted cheese and surrounded by some bacon and tomatoes and a delicious cheesy bechamel sauce). The bechamel was probably the best part of the dish - everything else was pretty ordinary. 

Also, the service was great. It was surprisingly empty for a Saturday afternoon, but I think most people were probably sitting outside since it was a beautiful day. The waiter was attentive and helpful when we asked about the drinks. My friend ordered the Bee Charmer which was deliciously refreshing (it had chamomile infused gin with some lemon, honey, and other stuff I can't remember).",Downtown,Village Whiskey,51.46,10.56,20.5,2,18-25,Male,Mixed
wK4eubUgVfv84Crl1vqhkA,Customer_5456,2010-11-27 21:19:20,3.0,,Downtown,Village Whiskey,24.64,4.86,19.7,4,36-45,,Hispanic
1VuNZOtwRjBEkklRKZKYzQ,Customer_1908,2014-10-05 14:21:29,5.0,"Everything was delicious! Husband had the pulled pork sandwich, which he loved! It came with some fried pickles. We never had these before and they were yummy! I had the Kentucky Brown which was also delicious!!! We shared the fries which were so yummy!!! Great service, unique menu, and the outdoor seating was nice! We will be back!",Downtown,Village Whiskey,31.41,6.38,20.3,3,56-65,Female,Mixed
8QDT6kJpcup0SFqd3lNPRw,Customer_2889,2011-04-26 17:37:32,2.0,"I have to say, I don't get the hype. After waiting a long time (but shorter than expected -- it seems a lot of people on the list just end up dining elsewhere), we finally made it in to the hallowed halls.

As other people have said, although ""duck fat fries"" sound like they will be a total taste explosion, they just taste like normal, so-so fries. Monk's or Eulogy has better.

The burger was also just ok. Come on Philly, where are the good burgers at?!

The one thing that impressed me was the popcorn shrimp appetizer. They were seasoned well and had a nice breading. Yum!",Downtown,Village Whiskey,33.87,6.43,19.0,4,56-65,Male,Caucasian
VKj_mcbBKihxW74J3npP_g,Customer_1201,2018-07-19 11:21:09,4.0,,Downtown,Village Whiskey,35.64,4.58,12.8,1,46-55,Non-binary,Other
WaEVgrEQqY0xJortRcPMhg,Customer_3932,2016-10-01 03:50:35,5.0,,Downtown,Village Whiskey,24.39,0.0,0.0,3,56-65,Prefer not to say,Asian
Tee_9ZPZIQVxNaxwGrkFBA,Customer_6241,2011-03-23 01:47:31,5.0,"By far my favorite restaurant. They have the best burger I've EVER eaten... not to mention an amazing selection of whiskey & beer. It's tiny and crowded and I love it. I usually have to wait for a table when I get there, but it's so worth it. Don't forget to try the duck fat fries.. they are ridiculously amazing. I've eaten here about 5 or 6 times in the last 6 months and I'm always ready to go back.",Downtown,Village Whiskey,12.68,2.08,16.4,2,18-25,,Mixed
pT06OScJD9iP36Vrc74TMg,Customer_1862,2011-12-04 17:35:13,4.0,"A great selection of beer and - you guessed it - whiskey.  Their burgers lived up to the recommendations of everyone I knew.  It's a little pricey for what it is, and seating can be a bit awkward depending on where you are.  

I'd certainly go back there again, and would recommend the place to others.",Downtown,Village Whiskey,26.65,3.89,14.6,2,,,Caucasian
rGl9_vQ5J_pvKHGkCkXp5w,Customer_2129,2018-04-17 22:50:26,4.0,,Downtown,Village Whiskey,18.2,4.18,23.0,2,,Non-binary,Native American
AxpVzUVlKrJ_PuDTRchoFQ,Customer_1130,2016-08-27 12:25:33,5.0,"Great spot to sit outside and enjoy a whiskey drink. The burger was very tasty, came here after u read an article that they had the #1 burger in philly. Funny enough, this place is right across from Shake Shack (who won #1 in NY). I would definitely recommend going and trying their burgers and drinks!",Downtown,Village Whiskey,19.94,1.17,5.9,3,36-45,,Native American
2APwQC9WA6g3aNe3dLI8Rw,Customer_4974,2018-07-08 18:48:28,3.0,,Downtown,Village Whiskey,41.71,5.23,12.5,4,56-65,Prefer not to say,Asian
OF1cjks3S6m_YyMzwSR7QA,Customer_9954,2015-06-09 04:12:26,4.0,,Downtown,Village Whiskey,15.42,2.74,17.8,2,26-35,Female,Caucasian
